------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0419 6F00 263B 02
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 245
time diff [logger-smartphone](sec), -2
lat, 36.618541
long, -121.895976
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 17:25:17,14.8
2024-05-03 17:25:37,14.9
2024-05-03 17:25:57,15.0
2024-05-03 17:26:17,15.1
2024-05-03 17:26:37,15.2
2024-05-03 17:26:57,15.3
2024-05-03 17:27:17,15.3
2024-05-03 17:27:37,15.4
2024-05-03 17:27:57,15.5
2024-05-03 17:28:17,15.6
2024-05-03 17:28:37,15.6
2024-05-03 17:28:57,15.7
2024-05-03 17:29:17,15.7
2024-05-03 17:29:37,15.8
2024-05-03 17:29:57,15.8
2024-05-03 17:30:17,16.0
2024-05-03 17:30:37,15.9
2024-05-03 17:30:57,15.9
2024-05-03 17:31:17,15.9
2024-05-03 17:31:37,15.9
2024-05-03 17:31:57,16.0
2024-05-03 17:32:17,16.0
2024-05-03 17:32:37,16.1
2024-05-03 17:32:57,16.2
2024-05-03 17:33:17,16.2
2024-05-03 17:33:37,16.3
2024-05-03 17:33:57,16.3
2024-05-03 17:34:17,16.2
2024-05-03 17:34:37,16.2
2024-05-03 17:34:57,16.1
2024-05-03 17:35:17,16.1
