------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0481 A700 CA1E 05
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 200
time diff [logger-smartphone](sec), -1
lat, 36.618179
long, -121.895933
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 17:13:24,11.8
2024-05-03 17:13:44,11.7
2024-05-03 17:14:04,11.6
2024-05-03 17:14:24,11.6
2024-05-03 17:14:44,11.6
2024-05-03 17:15:04,11.6
2024-05-03 17:15:24,11.6
2024-05-03 17:15:44,11.6
2024-05-03 17:16:04,11.7
2024-05-03 17:16:24,11.9
2024-05-03 17:16:44,12.2
2024-05-03 17:17:04,12.4
2024-05-03 17:17:24,12.5
2024-05-03 17:17:44,12.6
2024-05-03 17:18:04,12.7
2024-05-03 17:18:24,12.8
2024-05-03 17:18:44,12.9
2024-05-03 17:19:04,12.9
2024-05-03 17:19:24,13.0
2024-05-03 17:19:44,13.0
2024-05-03 17:20:04,13.0
2024-05-03 17:20:24,13.1
2024-05-03 17:20:44,13.1
2024-05-03 17:21:04,13.1
2024-05-03 17:21:24,13.2
2024-05-03 17:21:44,13.2
2024-05-03 17:22:04,13.2
2024-05-03 17:22:24,13.2
2024-05-03 17:22:44,13.3
2024-05-03 17:23:04,13.4
2024-05-03 17:23:24,13.4
2024-05-03 17:23:44,13.4
2024-05-03 17:24:04,13.4
2024-05-03 17:24:24,13.4
2024-05-03 17:24:44,13.4
2024-05-03 17:25:04,13.5
2024-05-03 17:25:24,13.5
2024-05-03 17:25:44,13.5
2024-05-03 17:26:04,13.5
2024-05-03 17:26:24,13.5
2024-05-03 17:26:44,13.5
2024-05-03 17:27:04,13.6
2024-05-03 17:27:24,13.6
2024-05-03 17:27:44,13.7
2024-05-03 17:28:04,13.8
2024-05-03 17:28:24,13.9
2024-05-03 17:28:44,14.1
2024-05-03 17:29:04,NA
