------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.17
downloading device type, iphone
device, Betsy Mansfield’s iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0492 4E00 0C55 03
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 9907
time diff [logger-smartphone](sec), 136
lat, 36.621401
long, -121.903977
accuracy (m), 6.1
------------------------------,--------------------
time,temp
2022-03-29 02:11:42,11.9
2022-03-29 02:21:42,11.6
2022-03-29 02:31:42,11.5
2022-03-29 02:41:42,11.5
2022-03-29 02:51:42,11.5
2022-03-29 03:01:42,11.4
2022-03-29 03:11:42,11.4
2022-03-29 03:21:42,11.4
2022-03-29 03:31:42,11.4
2022-03-29 03:41:42,11.3
2022-03-29 03:51:42,11.3
2022-03-29 04:01:42,11.3
2022-03-29 04:11:42,11.3
2022-03-29 04:21:42,11.3
2022-03-29 04:31:42,11.3
2022-03-29 04:41:42,11.4
2022-03-29 04:51:42,11.3
2022-03-29 05:01:42,11.3
2022-03-29 05:11:42,11.2
2022-03-29 05:21:42,11.3
2022-03-29 05:31:42,11.2
2022-03-29 05:41:42,11.2
2022-03-29 05:51:42,11.2
2022-03-29 06:01:42,11.2
2022-03-29 06:11:42,11.2
2022-03-29 06:21:42,11.2
2022-03-29 06:31:42,11.1
2022-03-29 06:41:42,11.1
2022-03-29 06:51:42,11.1
2022-03-29 07:01:42,11.1
2022-03-29 07:11:42,11.1
2022-03-29 07:21:42,11.0
2022-03-29 07:31:42,10.9
2022-03-29 07:41:42,10.7
2022-03-29 07:51:42,10.7
2022-03-29 08:01:42,10.4
2022-03-29 08:11:42,10.2
2022-03-29 08:21:42,9.7
2022-03-29 08:31:42,9.7
2022-03-29 08:41:42,10.1
2022-03-29 08:51:42,10.2
2022-03-29 09:01:42,9.9
2022-03-29 09:11:42,9.6
2022-03-29 09:21:42,9.8
2022-03-29 09:31:42,10.2
2022-03-29 09:41:42,10.3
2022-03-29 09:51:42,10.4
2022-03-29 10:01:42,10.4
2022-03-29 10:11:42,10.4
2022-03-29 10:21:42,10.5
2022-03-29 10:31:42,10.5
2022-03-29 10:41:42,10.5
2022-03-29 10:51:42,10.5
2022-03-29 11:01:42,10.5
2022-03-29 11:11:42,10.5
2022-03-29 11:21:42,10.6
2022-03-29 11:31:42,10.7
2022-03-29 11:41:42,10.7
2022-03-29 11:51:42,10.8
2022-03-29 12:01:42,11.0
2022-03-29 12:11:42,11.2
2022-03-29 12:21:42,11.4
2022-03-29 12:31:42,11.4
2022-03-29 12:41:42,11.5
2022-03-29 12:51:42,11.5
2022-03-29 13:01:42,11.4
2022-03-29 13:11:42,11.4
2022-03-29 13:21:42,11.5
2022-03-29 13:31:42,11.5
2022-03-29 13:41:42,11.5
2022-03-29 13:51:42,11.5
2022-03-29 14:01:42,11.5
2022-03-29 14:11:42,11.6
2022-03-29 14:21:42,11.6
2022-03-29 14:31:42,11.5
2022-03-29 14:41:42,11.5
2022-03-29 14:51:42,11.5
2022-03-29 15:01:42,11.5
2022-03-29 15:11:42,11.5
2022-03-29 15:21:42,11.5
2022-03-29 15:31:42,11.6
2022-03-29 15:41:42,11.6
2022-03-29 15:51:42,11.6
2022-03-29 16:01:42,11.6
2022-03-29 16:11:42,11.6
2022-03-29 16:21:42,11.6
2022-03-29 16:31:42,11.6
2022-03-29 16:41:42,11.7
2022-03-29 16:51:42,11.7
2022-03-29 17:01:42,11.7
2022-03-29 17:11:42,11.7
2022-03-29 17:21:42,11.8
2022-03-29 17:31:42,11.8
2022-03-29 17:41:42,11.8
2022-03-29 17:51:42,11.8
2022-03-29 18:01:42,11.9
2022-03-29 18:11:42,11.9
2022-03-29 18:21:42,12.0
2022-03-29 18:31:42,12.2
2022-03-29 18:41:42,12.3
2022-03-29 18:51:42,12.9
2022-03-29 19:01:42,13.1
2022-03-29 19:11:42,13.9
2022-03-29 19:21:42,14.4
2022-03-29 19:31:42,14.0
2022-03-29 19:41:42,14.7
2022-03-29 19:51:42,15.2
2022-03-29 20:01:42,15.7
2022-03-29 20:11:42,15.8
2022-03-29 20:21:42,15.9
2022-03-29 20:31:42,16.6
2022-03-29 20:41:42,17.4
2022-03-29 20:51:42,17.4
2022-03-29 21:01:42,18.9
2022-03-29 21:11:42,19.4
2022-03-29 21:21:42,19.7
2022-03-29 21:31:42,20.8
2022-03-29 21:41:42,20.2
2022-03-29 21:51:42,20.7
2022-03-29 22:01:42,21.2
2022-03-29 22:11:42,21.0
2022-03-29 22:21:42,19.7
2022-03-29 22:31:42,19.0
2022-03-29 22:41:42,18.5
2022-03-29 22:51:42,18.5
2022-03-29 23:01:42,18.5
2022-03-29 23:11:42,17.6
2022-03-29 23:21:42,17.5
2022-03-29 23:31:42,17.3
2022-03-29 23:41:42,18.3
2022-03-29 23:51:42,17.9
2022-03-30 00:01:42,17.8
2022-03-30 00:11:42,16.7
2022-03-30 00:21:42,17.0
2022-03-30 00:31:42,16.3
2022-03-30 00:41:42,15.2
2022-03-30 00:51:42,15.9
2022-03-30 01:01:42,15.2
2022-03-30 01:11:42,15.0
2022-03-30 01:21:42,14.5
2022-03-30 01:31:42,14.2
2022-03-30 01:41:42,13.9
2022-03-30 01:51:42,13.6
2022-03-30 02:01:42,13.4
2022-03-30 02:11:42,13.2
2022-03-30 02:21:42,13.0
2022-03-30 02:31:42,12.1
2022-03-30 02:41:42,12.0
2022-03-30 02:51:42,11.8
2022-03-30 03:01:42,11.9
2022-03-30 03:11:42,11.8
2022-03-30 03:21:42,11.8
2022-03-30 03:31:42,11.9
2022-03-30 03:41:42,11.8
2022-03-30 03:51:42,11.8
2022-03-30 04:01:42,11.8
2022-03-30 04:11:42,11.8
2022-03-30 04:21:42,11.8
2022-03-30 04:31:42,11.8
2022-03-30 04:41:42,11.8
2022-03-30 04:51:42,11.8
2022-03-30 05:01:42,11.8
2022-03-30 05:11:42,11.8
2022-03-30 05:21:42,11.8
2022-03-30 05:31:42,11.8
2022-03-30 05:41:42,11.8
2022-03-30 05:51:42,11.8
2022-03-30 06:01:42,11.8
2022-03-30 06:11:42,11.8
2022-03-30 06:21:42,11.8
2022-03-30 06:31:42,11.8
2022-03-30 06:41:42,11.7
2022-03-30 06:51:42,11.8
2022-03-30 07:01:42,11.7
2022-03-30 07:11:42,11.8
2022-03-30 07:21:42,11.7
2022-03-30 07:31:42,11.7
2022-03-30 07:41:42,11.6
2022-03-30 07:51:42,11.5
2022-03-30 08:01:42,11.3
2022-03-30 08:11:42,11.0
2022-03-30 08:21:42,10.9
2022-03-30 08:31:42,10.8
2022-03-30 08:41:42,10.8
2022-03-30 08:51:42,10.7
2022-03-30 09:01:42,10.8
2022-03-30 09:11:42,10.8
2022-03-30 09:21:42,10.8
2022-03-30 09:31:42,10.7
2022-03-30 09:41:42,10.7
2022-03-30 09:51:42,10.7
2022-03-30 10:01:42,10.7
2022-03-30 10:11:42,10.7
2022-03-30 10:21:42,10.6
2022-03-30 10:31:42,10.5
2022-03-30 10:41:42,10.5
2022-03-30 10:51:42,10.4
2022-03-30 11:01:42,10.4
2022-03-30 11:11:42,10.4
2022-03-30 11:21:42,10.4
2022-03-30 11:31:42,10.3
2022-03-30 11:41:42,10.2
2022-03-30 11:51:42,10.2
2022-03-30 12:01:42,10.2
2022-03-30 12:11:42,10.3
2022-03-30 12:21:42,10.3
2022-03-30 12:31:42,10.2
2022-03-30 12:41:42,10.1
2022-03-30 12:51:42,10.2
2022-03-30 13:01:42,10.3
2022-03-30 13:11:42,10.3
2022-03-30 13:21:42,10.2
2022-03-30 13:31:42,10.1
2022-03-30 13:41:42,10.4
2022-03-30 13:51:42,10.7
2022-03-30 14:01:42,11.1
2022-03-30 14:11:42,11.3
2022-03-30 14:21:42,11.4
2022-03-30 14:31:42,11.4
2022-03-30 14:41:42,11.5
2022-03-30 14:51:42,11.5
2022-03-30 15:01:42,11.5
2022-03-30 15:11:42,11.6
2022-03-30 15:21:42,11.5
2022-03-30 15:31:42,11.6
2022-03-30 15:41:42,11.6
2022-03-30 15:51:42,11.6
2022-03-30 16:01:42,11.6
2022-03-30 16:11:42,11.7
2022-03-30 16:21:42,11.6
2022-03-30 16:31:42,11.6
2022-03-30 16:41:42,11.7
2022-03-30 16:51:42,11.7
2022-03-30 17:01:42,11.8
2022-03-30 17:11:42,11.8
2022-03-30 17:21:42,11.8
2022-03-30 17:31:42,11.8
2022-03-30 17:41:42,11.8
2022-03-30 17:51:42,11.8
2022-03-30 18:01:42,11.8
2022-03-30 18:11:42,11.9
2022-03-30 18:21:42,11.9
2022-03-30 18:31:42,12.0
2022-03-30 18:41:42,12.0
2022-03-30 18:51:42,12.2
2022-03-30 19:01:42,12.3
2022-03-30 19:11:42,12.4
2022-03-30 19:21:42,12.5
2022-03-30 19:31:42,12.9
2022-03-30 19:41:42,13.9
2022-03-30 19:51:42,14.5
2022-03-30 20:01:42,15.1
2022-03-30 20:11:42,15.5
2022-03-30 20:21:42,17.1
2022-03-30 20:31:42,17.7
2022-03-30 20:41:42,17.4
2022-03-30 20:51:42,18.0
2022-03-30 21:01:42,20.3
2022-03-30 21:11:42,20.9
2022-03-30 21:21:42,18.2
2022-03-30 21:31:42,21.5
2022-03-30 21:41:42,21.6
2022-03-30 21:51:42,22.0
2022-03-30 22:01:42,21.9
2022-03-30 22:11:42,22.0
2022-03-30 22:21:42,21.8
2022-03-30 22:31:42,21.6
2022-03-30 22:41:42,20.4
2022-03-30 22:51:42,19.8
2022-03-30 23:01:42,19.6
2022-03-30 23:11:42,21.0
2022-03-30 23:21:42,20.8
2022-03-30 23:31:42,20.6
2022-03-30 23:41:42,20.6
2022-03-30 23:51:42,20.2
2022-03-31 00:01:42,19.9
2022-03-31 00:11:42,19.1
2022-03-31 00:21:42,19.1
2022-03-31 00:31:42,18.1
2022-03-31 00:41:42,17.7
2022-03-31 00:51:42,17.4
2022-03-31 01:01:42,15.5
2022-03-31 01:11:42,14.4
2022-03-31 01:21:42,14.1
2022-03-31 01:31:42,13.9
2022-03-31 01:41:42,13.4
2022-03-31 01:51:42,13.1
2022-03-31 02:01:42,12.7
2022-03-31 02:11:42,12.2
2022-03-31 02:21:42,11.8
2022-03-31 02:31:42,11.5
2022-03-31 02:41:42,11.2
2022-03-31 02:51:42,10.8
2022-03-31 03:01:42,10.7
2022-03-31 03:11:42,11.0
2022-03-31 03:21:42,11.4
2022-03-31 03:31:42,11.6
2022-03-31 03:41:42,11.6
2022-03-31 03:51:42,11.6
2022-03-31 04:01:42,11.6
2022-03-31 04:11:42,11.6
2022-03-31 04:21:42,11.6
2022-03-31 04:31:42,11.6
2022-03-31 04:41:42,11.6
2022-03-31 04:51:42,11.6
2022-03-31 05:01:42,11.6
2022-03-31 05:11:42,11.7
2022-03-31 05:21:42,11.7
2022-03-31 05:31:42,11.7
2022-03-31 05:41:42,11.7
2022-03-31 05:51:42,11.7
2022-03-31 06:01:42,11.7
2022-03-31 06:11:42,11.7
2022-03-31 06:21:42,11.7
2022-03-31 06:31:42,11.7
2022-03-31 06:41:42,11.7
2022-03-31 06:51:42,11.7
2022-03-31 07:01:42,11.7
2022-03-31 07:11:42,11.6
2022-03-31 07:21:42,11.7
2022-03-31 07:31:42,11.7
2022-03-31 07:41:42,11.7
2022-03-31 07:51:42,11.7
2022-03-31 08:01:42,11.6
2022-03-31 08:11:42,11.6
2022-03-31 08:21:42,11.5
2022-03-31 08:31:42,11.2
2022-03-31 08:41:42,11.1
2022-03-31 08:51:42,10.9
2022-03-31 09:01:42,10.6
2022-03-31 09:11:42,10.6
2022-03-31 09:21:42,10.4
2022-03-31 09:31:42,10.4
2022-03-31 09:41:42,10.3
2022-03-31 09:51:42,10.2
2022-03-31 10:01:42,10.2
2022-03-31 10:11:42,10.2
2022-03-31 10:21:42,10.1
2022-03-31 10:31:42,10.1
2022-03-31 10:41:42,10.1
2022-03-31 10:51:42,10.1
2022-03-31 11:01:42,10.1
2022-03-31 11:11:42,10.1
2022-03-31 11:21:42,10.1
2022-03-31 11:31:42,10.1
2022-03-31 11:41:42,10.1
2022-03-31 11:51:42,10.1
2022-03-31 12:01:42,10.1
2022-03-31 12:11:42,10.1
2022-03-31 12:21:42,10.0
2022-03-31 12:31:42,10.0
2022-03-31 12:41:42,10.1
2022-03-31 12:51:42,10.0
2022-03-31 13:01:42,10.0
2022-03-31 13:11:42,10.1
2022-03-31 13:21:42,9.9
2022-03-31 13:31:42,9.9
2022-03-31 13:41:42,9.9
2022-03-31 13:51:42,9.9
2022-03-31 14:01:42,9.9
2022-03-31 14:11:42,10.2
2022-03-31 14:21:42,10.7
2022-03-31 14:31:42,11.3
2022-03-31 14:41:42,11.3
2022-03-31 14:51:42,11.4
2022-03-31 15:01:42,11.5
2022-03-31 15:11:42,11.6
2022-03-31 15:21:42,11.5
2022-03-31 15:31:42,11.6
2022-03-31 15:41:42,11.6
2022-03-31 15:51:42,11.6
2022-03-31 16:01:42,11.6
2022-03-31 16:11:42,11.6
2022-03-31 16:21:42,11.7
2022-03-31 16:31:42,11.6
2022-03-31 16:41:42,11.6
2022-03-31 16:51:42,11.7
2022-03-31 17:01:42,11.6
2022-03-31 17:11:42,11.6
2022-03-31 17:21:42,11.6
2022-03-31 17:31:42,11.7
2022-03-31 17:41:42,11.7
2022-03-31 17:51:42,11.8
2022-03-31 18:01:42,11.8
2022-03-31 18:11:42,11.8
2022-03-31 18:21:42,11.8
2022-03-31 18:31:42,11.9
2022-03-31 18:41:42,12.1
2022-03-31 18:51:42,12.2
2022-03-31 19:01:42,12.3
2022-03-31 19:11:42,12.5
2022-03-31 19:21:42,12.4
2022-03-31 19:31:42,12.5
2022-03-31 19:41:42,12.5
2022-03-31 19:51:42,12.6
2022-03-31 20:01:42,12.9
2022-03-31 20:11:42,13.0
2022-03-31 20:21:42,13.1
2022-03-31 20:31:42,14.1
2022-03-31 20:41:42,14.7
2022-03-31 20:51:42,14.9
2022-03-31 21:01:42,15.1
2022-03-31 21:11:42,16.5
2022-03-31 21:21:42,17.1
2022-03-31 21:31:42,18.0
2022-03-31 21:41:42,18.5
2022-03-31 21:51:42,19.2
2022-03-31 22:01:42,20.0
2022-03-31 22:11:42,20.9
2022-03-31 22:21:42,21.5
2022-03-31 22:31:42,20.9
2022-03-31 22:41:42,20.9
2022-03-31 22:51:42,21.6
2022-03-31 23:01:42,21.1
2022-03-31 23:11:42,21.3
2022-03-31 23:21:42,19.7
2022-03-31 23:31:42,21.0
2022-03-31 23:41:42,21.5
2022-03-31 23:51:42,20.8
2022-04-01 00:01:42,20.4
2022-04-01 00:11:42,20.1
2022-04-01 00:21:42,19.3
2022-04-01 00:31:42,18.8
2022-04-01 00:41:42,18.8
2022-04-01 00:51:42,18.1
2022-04-01 01:01:42,16.4
2022-04-01 01:11:42,15.2
2022-04-01 01:21:42,14.8
2022-04-01 01:31:42,14.8
2022-04-01 01:41:42,14.1
2022-04-01 01:51:42,13.8
2022-04-01 02:01:42,13.2
2022-04-01 02:11:42,12.8
2022-04-01 02:21:42,12.6
2022-04-01 02:31:42,12.3
2022-04-01 02:41:42,11.9
2022-04-01 02:51:42,11.1
2022-04-01 03:01:42,11.0
2022-04-01 03:11:42,11.4
2022-04-01 03:21:42,11.7
2022-04-01 03:31:42,11.8
2022-04-01 03:41:42,11.9
2022-04-01 03:51:42,11.9
2022-04-01 04:01:42,11.9
2022-04-01 04:11:42,11.9
2022-04-01 04:21:42,11.9
2022-04-01 04:31:42,11.9
2022-04-01 04:41:42,11.9
2022-04-01 04:51:42,11.9
2022-04-01 05:01:42,11.9
2022-04-01 05:11:42,11.9
2022-04-01 05:21:42,11.9
2022-04-01 05:31:42,11.9
2022-04-01 05:41:42,11.8
2022-04-01 05:51:42,11.9
2022-04-01 06:01:42,11.9
2022-04-01 06:11:42,11.9
2022-04-01 06:21:42,11.8
2022-04-01 06:31:42,11.8
2022-04-01 06:41:42,11.8
2022-04-01 06:51:42,11.8
2022-04-01 07:01:42,11.8
2022-04-01 07:11:42,11.8
2022-04-01 07:21:42,11.7
2022-04-01 07:31:42,11.7
2022-04-01 07:41:42,11.7
2022-04-01 07:51:42,11.6
2022-04-01 08:01:42,11.6
2022-04-01 08:11:42,11.6
2022-04-01 08:21:42,11.6
2022-04-01 08:31:42,11.6
2022-04-01 08:41:42,11.5
2022-04-01 08:51:42,11.5
2022-04-01 09:01:42,11.5
2022-04-01 09:11:42,11.4
2022-04-01 09:21:42,11.4
2022-04-01 09:31:42,11.3
2022-04-01 09:41:42,11.4
2022-04-01 09:51:42,10.9
2022-04-01 10:01:42,10.9
2022-04-01 10:11:42,10.4
2022-04-01 10:21:42,10.0
2022-04-01 10:31:42,9.8
2022-04-01 10:41:42,9.9
2022-04-01 10:51:42,10.2
2022-04-01 11:01:42,10.3
2022-04-01 11:11:42,10.3
2022-04-01 11:21:42,10.2
2022-04-01 11:31:42,10.1
2022-04-01 11:41:42,10.1
2022-04-01 11:51:42,10.0
2022-04-01 12:01:42,10.1
2022-04-01 12:11:42,10.1
2022-04-01 12:21:42,10.0
2022-04-01 12:31:42,10.0
2022-04-01 12:41:42,9.9
2022-04-01 12:51:42,9.8
2022-04-01 13:01:42,9.9
2022-04-01 13:11:42,10.0
2022-04-01 13:21:42,10.0
2022-04-01 13:31:42,10.0
2022-04-01 13:41:42,9.9
2022-04-01 13:51:42,10.0
2022-04-01 14:01:42,10.1
2022-04-01 14:11:42,10.2
2022-04-01 14:21:42,10.3
2022-04-01 14:31:42,10.4
2022-04-01 14:41:42,10.7
2022-04-01 14:51:42,10.8
2022-04-01 15:01:42,11.2
2022-04-01 15:11:42,11.1
2022-04-01 15:21:42,11.7
2022-04-01 15:31:42,11.8
2022-04-01 15:41:42,12.0
2022-04-01 15:51:42,12.1
2022-04-01 16:01:42,12.1
2022-04-01 16:11:42,12.1
2022-04-01 16:21:42,12.0
2022-04-01 16:31:42,12.1
2022-04-01 16:41:42,12.0
2022-04-01 16:51:42,12.1
2022-04-01 17:01:42,12.2
2022-04-01 17:11:42,12.2
2022-04-01 17:21:42,12.3
2022-04-01 17:31:42,12.3
2022-04-01 17:41:42,12.3
2022-04-01 17:51:42,12.3
2022-04-01 18:01:42,12.4
2022-04-01 18:11:42,12.4
2022-04-01 18:21:42,12.4
2022-04-01 18:31:42,12.5
2022-04-01 18:41:42,12.6
2022-04-01 18:51:42,12.5
2022-04-01 19:01:42,12.5
2022-04-01 19:11:42,12.7
2022-04-01 19:21:42,12.6
2022-04-01 19:31:42,12.7
2022-04-01 19:41:42,12.8
2022-04-01 19:51:42,12.8
2022-04-01 20:01:42,12.8
2022-04-01 20:11:42,12.9
2022-04-01 20:21:42,12.9
2022-04-01 20:31:42,13.1
2022-04-01 20:41:42,13.4
2022-04-01 20:51:42,13.5
2022-04-01 21:01:42,13.7
2022-04-01 21:11:42,14.1
2022-04-01 21:21:42,15.6
2022-04-01 21:31:42,16.1
2022-04-01 21:41:42,16.8
2022-04-01 21:51:42,17.5
2022-04-01 22:01:42,17.8
2022-04-01 22:11:42,18.7
2022-04-01 22:21:42,18.1
2022-04-01 22:31:42,19.3
2022-04-01 22:41:42,19.6
2022-04-01 22:51:42,20.3
2022-04-01 23:01:42,21.6
2022-04-01 23:11:42,21.6
2022-04-01 23:21:42,21.7
2022-04-01 23:31:42,21.4
2022-04-01 23:41:42,21.6
2022-04-01 23:51:42,21.3
2022-04-02 00:01:42,20.7
2022-04-02 00:11:42,19.7
2022-04-02 00:21:42,19.6
2022-04-02 00:31:42,19.1
2022-04-02 00:41:42,18.3
2022-04-02 00:51:42,17.2
2022-04-02 01:01:42,16.6
2022-04-02 01:11:42,15.3
2022-04-02 01:21:42,14.6
2022-04-02 01:31:42,14.0
2022-04-02 01:41:42,13.6
2022-04-02 01:51:42,13.2
2022-04-02 02:01:42,12.9
2022-04-02 02:11:42,12.4
2022-04-02 02:21:42,12.0
2022-04-02 02:31:42,11.8
2022-04-02 02:41:42,11.7
2022-04-02 02:51:42,11.2
2022-04-02 03:01:42,10.6
2022-04-02 03:11:42,11.1
2022-04-02 03:21:42,11.3
2022-04-02 03:31:42,11.7
2022-04-02 03:41:42,11.8
2022-04-02 03:51:42,11.9
2022-04-02 04:01:42,12.1
2022-04-02 04:11:42,12.1
2022-04-02 04:21:42,12.2
2022-04-02 04:31:42,12.2
2022-04-02 04:41:42,12.2
2022-04-02 04:51:42,12.2
2022-04-02 05:01:42,12.2
2022-04-02 05:11:42,12.2
2022-04-02 05:21:42,12.2
2022-04-02 05:31:42,12.2
2022-04-02 05:41:42,12.3
2022-04-02 05:51:42,12.2
2022-04-02 06:01:42,12.2
2022-04-02 06:11:42,12.3
2022-04-02 06:21:42,12.3
2022-04-02 06:31:42,12.3
2022-04-02 06:41:42,12.2
2022-04-02 06:51:42,12.3
2022-04-02 07:01:42,12.3
2022-04-02 07:11:42,12.2
