"","year","month","week","jday","date","zone","metric","tempC"
"928",2022,3,10,68,2022-03-09,"high","mean",13.9840277777778
"929",2022,3,10,68,2022-03-09,"high","max",24.6
"930",2022,3,10,68,2022-03-09,"high","min",8.3
"931",2022,3,10,68,2022-03-09,"mid","mean",13.1208333333333
"932",2022,3,10,68,2022-03-09,"mid","max",18.7
"933",2022,3,10,68,2022-03-09,"mid","min",11.8
"934",2022,3,10,69,2022-03-10,"high","mean",14.6388888888889
"935",2022,3,10,69,2022-03-10,"high","max",24.5
"936",2022,3,10,69,2022-03-10,"high","min",10.3
"937",2022,3,10,69,2022-03-10,"mid","mean",14.3708333333333
"938",2022,3,10,69,2022-03-10,"mid","max",28.8
"939",2022,3,10,69,2022-03-10,"mid","min",11.6
"940",2022,3,10,70,2022-03-11,"high","mean",15.2506944444444
"941",2022,3,10,70,2022-03-11,"high","max",28.7
"942",2022,3,10,70,2022-03-11,"high","min",9.1
"943",2022,3,10,70,2022-03-11,"mid","mean",16.0020833333333
"944",2022,3,10,70,2022-03-11,"mid","max",32.1
"945",2022,3,10,70,2022-03-11,"mid","min",11.6
"946",2022,3,11,71,2022-03-12,"high","mean",14.5902777777778
"947",2022,3,11,71,2022-03-12,"high","max",23.5
"948",2022,3,11,71,2022-03-12,"high","min",8.1
"949",2022,3,11,71,2022-03-12,"mid","mean",15.2354166666667
"950",2022,3,11,71,2022-03-12,"mid","max",27.3
"951",2022,3,11,71,2022-03-12,"mid","min",12.1
"952",2022,3,11,72,2022-03-13,"high","mean",15.2402777777778
"953",2022,3,11,72,2022-03-13,"high","max",27.4
"954",2022,3,11,72,2022-03-13,"high","min",9.6
"955",2022,3,11,72,2022-03-13,"mid","mean",14.7944444444444
"956",2022,3,11,72,2022-03-13,"mid","max",27.9
"957",2022,3,11,72,2022-03-13,"mid","min",11.8
"958",2022,3,11,73,2022-03-14,"high","mean",15.1986111111111
"959",2022,3,11,73,2022-03-14,"high","max",26.9
"960",2022,3,11,73,2022-03-14,"high","min",10.4
"961",2022,3,11,73,2022-03-14,"mid","mean",14.4527777777778
"962",2022,3,11,73,2022-03-14,"mid","max",26.7
"963",2022,3,11,73,2022-03-14,"mid","min",12.1
"964",2022,3,11,74,2022-03-15,"high","mean",14.6194444444444
"965",2022,3,11,74,2022-03-15,"high","max",25.7
"966",2022,3,11,74,2022-03-15,"high","min",10.9
"967",2022,3,11,74,2022-03-15,"mid","mean",13.6833333333333
"968",2022,3,11,74,2022-03-15,"mid","max",21.9
"969",2022,3,11,74,2022-03-15,"mid","min",12.2
"970",2022,3,11,75,2022-03-16,"high","mean",13.8888888888889
"971",2022,3,11,75,2022-03-16,"high","max",22.2
"972",2022,3,11,75,2022-03-16,"high","min",7.9
"973",2022,3,11,75,2022-03-16,"mid","mean",13.5319444444444
"974",2022,3,11,75,2022-03-16,"mid","max",20.8
"975",2022,3,11,75,2022-03-16,"mid","min",12.1
"976",2022,3,11,76,2022-03-17,"high","mean",13.2979166666667
"977",2022,3,11,76,2022-03-17,"high","max",22
"978",2022,3,11,76,2022-03-17,"high","min",9.1
"979",2022,3,11,76,2022-03-17,"mid","mean",13.0729166666667
"980",2022,3,11,76,2022-03-17,"mid","max",19.6
"981",2022,3,11,76,2022-03-17,"mid","min",11.7
"982",2022,3,11,77,2022-03-18,"high","mean",13.0041666666667
"983",2022,3,11,77,2022-03-18,"high","max",23
"984",2022,3,11,77,2022-03-18,"high","min",8.6
"985",2022,3,11,77,2022-03-18,"mid","mean",12.85625
"986",2022,3,11,77,2022-03-18,"mid","max",18.1
"987",2022,3,11,77,2022-03-18,"mid","min",10.9
"988",2022,3,12,78,2022-03-19,"high","mean",12.3673611111111
"989",2022,3,12,78,2022-03-19,"high","max",20.5
"990",2022,3,12,78,2022-03-19,"high","min",9.3
"991",2022,3,12,78,2022-03-19,"mid","mean",12.45625
"992",2022,3,12,78,2022-03-19,"mid","max",16.7
"993",2022,3,12,78,2022-03-19,"mid","min",10.2
"994",2022,3,12,79,2022-03-20,"high","mean",11.8826388888889
"995",2022,3,12,79,2022-03-20,"high","max",15.9
"996",2022,3,12,79,2022-03-20,"high","min",8.5
"997",2022,3,12,79,2022-03-20,"mid","mean",12.25
"998",2022,3,12,79,2022-03-20,"mid","max",13.7
"999",2022,3,12,79,2022-03-20,"mid","min",9.5
"1000",2022,3,12,80,2022-03-21,"high","mean",12.1090277777778
"1001",2022,3,12,80,2022-03-21,"high","max",19.4
"1002",2022,3,12,80,2022-03-21,"high","min",6.8
"1003",2022,3,12,80,2022-03-21,"mid","mean",12.1902777777778
"1004",2022,3,12,80,2022-03-21,"mid","max",17.3
"1005",2022,3,12,80,2022-03-21,"mid","min",8.6
"1006",2022,3,12,81,2022-03-22,"high","mean",14.3576388888889
"1007",2022,3,12,81,2022-03-22,"high","max",27.6
"1008",2022,3,12,81,2022-03-22,"high","min",8.4
"1009",2022,3,12,81,2022-03-22,"mid","mean",14.0972222222222
"1010",2022,3,12,81,2022-03-22,"mid","max",28.8
"1011",2022,3,12,81,2022-03-22,"mid","min",9.9
"1012",2022,3,12,82,2022-03-23,"high","mean",14.38125
"1013",2022,3,12,82,2022-03-23,"high","max",24.2
"1014",2022,3,12,82,2022-03-23,"high","min",11
"1015",2022,3,12,82,2022-03-23,"mid","mean",13.6548611111111
"1016",2022,3,12,82,2022-03-23,"mid","max",21.3
"1017",2022,3,12,82,2022-03-23,"mid","min",11.7
"1018",2022,3,12,83,2022-03-24,"high","mean",14.8840277777778
"1019",2022,3,12,83,2022-03-24,"high","max",25.6
"1020",2022,3,12,83,2022-03-24,"high","min",9.8
"1021",2022,3,12,83,2022-03-24,"mid","mean",14.7743055555556
"1022",2022,3,12,83,2022-03-24,"mid","max",25.3
"1023",2022,3,12,83,2022-03-24,"mid","min",12.4
"1024",2022,3,12,84,2022-03-25,"high","mean",14.90625
"1025",2022,3,12,84,2022-03-25,"high","max",25.9
"1026",2022,3,12,84,2022-03-25,"high","min",11.2
"1027",2022,3,12,84,2022-03-25,"mid","mean",14.6840277777778
"1028",2022,3,12,84,2022-03-25,"mid","max",29.5
"1029",2022,3,12,84,2022-03-25,"mid","min",12
"1030",2022,3,13,85,2022-03-26,"high","mean",16.1451388888889
"1031",2022,3,13,85,2022-03-26,"high","max",27.7
"1032",2022,3,13,85,2022-03-26,"high","min",11.1
"1033",2022,3,13,85,2022-03-26,"mid","mean",15.4902777777778
"1034",2022,3,13,85,2022-03-26,"mid","max",29.8
"1035",2022,3,13,85,2022-03-26,"mid","min",12.1
"1036",2022,3,13,86,2022-03-27,"high","mean",NA
"1037",2022,3,13,86,2022-03-27,"high","max",NA
"1038",2022,3,13,86,2022-03-27,"high","min",NA
"1039",2022,3,13,86,2022-03-27,"mid","mean",NA
"1040",2022,3,13,86,2022-03-27,"mid","max",NA
"1041",2022,3,13,86,2022-03-27,"mid","min",NA
"1042",2022,3,13,87,2022-03-28,"high","mean",14.4638888888889
"1043",2022,3,13,87,2022-03-28,"high","max",28.2
"1044",2022,3,13,87,2022-03-28,"high","min",10.9
"1045",2022,3,13,87,2022-03-28,"mid","mean",13.2131944444444
"1046",2022,3,13,87,2022-03-28,"mid","max",26.6
"1047",2022,3,13,87,2022-03-28,"mid","min",10.9
"1048",2022,3,13,88,2022-03-29,"high","mean",13.1416666666667
"1049",2022,3,13,88,2022-03-29,"high","max",23.4
"1050",2022,3,13,88,2022-03-29,"high","min",9.6
"1051",2022,3,13,88,2022-03-29,"mid","mean",12.3409722222222
"1052",2022,3,13,88,2022-03-29,"mid","max",19
"1053",2022,3,13,88,2022-03-29,"mid","min",10.9
"1054",2022,3,13,89,2022-03-30,"high","mean",13.1729166666667
"1055",2022,3,13,89,2022-03-30,"high","max",22
"1056",2022,3,13,89,2022-03-30,"high","min",10.1
"1057",2022,3,13,89,2022-03-30,"mid","mean",12.7111111111111
"1058",2022,3,13,89,2022-03-30,"mid","max",20.7
"1059",2022,3,13,89,2022-03-30,"mid","min",11.3
"1060",2022,3,13,90,2022-03-31,"high","mean",12.8076388888889
"1061",2022,3,13,90,2022-03-31,"high","max",21.6
"1062",2022,3,13,90,2022-03-31,"high","min",9.9
"1063",2022,3,13,90,2022-03-31,"mid","mean",12.1305555555556
"1064",2022,3,13,90,2022-03-31,"mid","max",17.4
"1065",2022,3,13,90,2022-03-31,"mid","min",11.1
"1066",2022,4,13,91,2022-04-01,"high","mean",12.8895833333333
"1067",2022,4,13,91,2022-04-01,"high","max",21.7
"1068",2022,4,13,91,2022-04-01,"high","min",9.8
"1069",2022,4,13,91,2022-04-01,"mid","mean",12.0138888888889
"1070",2022,4,13,91,2022-04-01,"mid","max",14.5
"1071",2022,4,13,91,2022-04-01,"mid","min",11
"1072",2022,4,14,92,2022-04-02,"high","mean",12.9104166666667
"1073",2022,4,14,92,2022-04-02,"high","max",21.2
"1074",2022,4,14,92,2022-04-02,"high","min",9.7
"1075",2022,4,14,92,2022-04-02,"mid","mean",12.1791666666667
"1076",2022,4,14,92,2022-04-02,"mid","max",13.6
"1077",2022,4,14,92,2022-04-02,"mid","min",10.7
"1078",2022,4,14,93,2022-04-03,"high","mean",13.20625
"1079",2022,4,14,93,2022-04-03,"high","max",20.5
"1080",2022,4,14,93,2022-04-03,"high","min",9.3
"1081",2022,4,14,93,2022-04-03,"mid","mean",12.3520833333333
"1082",2022,4,14,93,2022-04-03,"mid","max",13.2
"1083",2022,4,14,93,2022-04-03,"mid","min",11
"1084",2022,4,14,94,2022-04-04,"high","mean",13.46875
"1085",2022,4,14,94,2022-04-04,"high","max",23.7
"1086",2022,4,14,94,2022-04-04,"high","min",8.3
"1087",2022,4,14,94,2022-04-04,"mid","mean",12.9409722222222
"1088",2022,4,14,94,2022-04-04,"mid","max",19.9
"1089",2022,4,14,94,2022-04-04,"mid","min",9.4
"1090",2022,4,14,95,2022-04-05,"high","mean",14.3173611111111
"1091",2022,4,14,95,2022-04-05,"high","max",24.8
"1092",2022,4,14,95,2022-04-05,"high","min",8.7
"1093",2022,4,14,95,2022-04-05,"mid","mean",13.9326388888889
"1094",2022,4,14,95,2022-04-05,"mid","max",27
"1095",2022,4,14,95,2022-04-05,"mid","min",10.8
"1096",2022,4,14,96,2022-04-06,"high","mean",15.1270833333333
"1097",2022,4,14,96,2022-04-06,"high","max",30
"1098",2022,4,14,96,2022-04-06,"high","min",7.9
"1099",2022,4,14,96,2022-04-06,"mid","mean",14.0819444444444
"1100",2022,4,14,96,2022-04-06,"mid","max",28.1
"1101",2022,4,14,96,2022-04-06,"mid","min",11.6
"1102",2022,4,14,97,2022-04-07,"high","mean",18.65625
"1103",2022,4,14,97,2022-04-07,"high","max",40.8
"1104",2022,4,14,97,2022-04-07,"high","min",9.5
"1105",2022,4,14,97,2022-04-07,"mid","mean",16.6458333333333
"1106",2022,4,14,97,2022-04-07,"mid","max",38.6
"1107",2022,4,14,97,2022-04-07,"mid","min",12.2
"1108",2022,4,14,98,2022-04-08,"high","mean",17.0034722222222
"1109",2022,4,14,98,2022-04-08,"high","max",30.2
"1110",2022,4,14,98,2022-04-08,"high","min",10.8
"1111",2022,4,14,98,2022-04-08,"mid","mean",16.1986111111111
"1112",2022,4,14,98,2022-04-08,"mid","max",33.4
"1113",2022,4,14,98,2022-04-08,"mid","min",11.7
"1114",2022,4,15,99,2022-04-09,"high","mean",15.71875
"1115",2022,4,15,99,2022-04-09,"high","max",28.3
"1116",2022,4,15,99,2022-04-09,"high","min",11.3
"1117",2022,4,15,99,2022-04-09,"mid","mean",13.1861111111111
"1118",2022,4,15,99,2022-04-09,"mid","max",21.1
"1119",2022,4,15,99,2022-04-09,"mid","min",11.3
"1120",2022,4,15,100,2022-04-10,"high","mean",14.3027777777778
"1121",2022,4,15,100,2022-04-10,"high","max",24.4
"1122",2022,4,15,100,2022-04-10,"high","min",10.5
"1123",2022,4,15,100,2022-04-10,"mid","mean",12.4409722222222
"1124",2022,4,15,100,2022-04-10,"mid","max",22.9
"1125",2022,4,15,100,2022-04-10,"mid","min",10.6
"1126",2022,4,15,101,2022-04-11,"high","mean",12.7402777777778
"1127",2022,4,15,101,2022-04-11,"high","max",20.9
"1128",2022,4,15,101,2022-04-11,"high","min",10
"1129",2022,4,15,101,2022-04-11,"mid","mean",12.5402777777778
"1130",2022,4,15,101,2022-04-11,"mid","max",23.6
"1131",2022,4,15,101,2022-04-11,"mid","min",10.7
"1132",2022,4,15,102,2022-04-12,"high","mean",12.9291666666667
"1133",2022,4,15,102,2022-04-12,"high","max",23.3
"1134",2022,4,15,102,2022-04-12,"high","min",6.5
"1135",2022,4,15,102,2022-04-12,"mid","mean",12.8013888888889
"1136",2022,4,15,102,2022-04-12,"mid","max",24.9
"1137",2022,4,15,102,2022-04-12,"mid","min",10.3
"1138",2022,4,15,103,2022-04-13,"high","mean",13.3826388888889
"1139",2022,4,15,103,2022-04-13,"high","max",28.4
"1140",2022,4,15,103,2022-04-13,"high","min",4.9
"1141",2022,4,15,103,2022-04-13,"mid","mean",13.5652777777778
"1142",2022,4,15,103,2022-04-13,"mid","max",28.4
"1143",2022,4,15,103,2022-04-13,"mid","min",10.4
"1144",2022,4,15,104,2022-04-14,"high","mean",14.5666666666667
"1145",2022,4,15,104,2022-04-14,"high","max",28.6
"1146",2022,4,15,104,2022-04-14,"high","min",8.5
"1147",2022,4,15,104,2022-04-14,"mid","mean",13.6576388888889
"1148",2022,4,15,104,2022-04-14,"mid","max",26.6
"1149",2022,4,15,104,2022-04-14,"mid","min",10
"1150",2022,4,15,105,2022-04-15,"high","mean",15.73125
"1151",2022,4,15,105,2022-04-15,"high","max",26.3
"1152",2022,4,15,105,2022-04-15,"high","min",11.3
"1153",2022,4,15,105,2022-04-15,"mid","mean",14.0909722222222
"1154",2022,4,15,105,2022-04-15,"mid","max",23.3
"1155",2022,4,15,105,2022-04-15,"mid","min",11.6
"1156",2022,4,16,106,2022-04-16,"high","mean",15.1701388888889
"1157",2022,4,16,106,2022-04-16,"high","max",24.7
"1158",2022,4,16,106,2022-04-16,"high","min",12
"1159",2022,4,16,106,2022-04-16,"mid","mean",13.6680555555556
"1160",2022,4,16,106,2022-04-16,"mid","max",20.2
"1161",2022,4,16,106,2022-04-16,"mid","min",12.2
"1162",2022,4,16,107,2022-04-17,"high","mean",13.4340277777778
"1163",2022,4,16,107,2022-04-17,"high","max",23.9
"1164",2022,4,16,107,2022-04-17,"high","min",6.4
"1165",2022,4,16,107,2022-04-17,"mid","mean",12.0520833333333
"1166",2022,4,16,107,2022-04-17,"mid","max",17.8
"1167",2022,4,16,107,2022-04-17,"mid","min",7.4
"1168",2022,4,16,108,2022-04-18,"high","mean",13.3451388888889
"1169",2022,4,16,108,2022-04-18,"high","max",25.2
"1170",2022,4,16,108,2022-04-18,"high","min",5.2
"1171",2022,4,16,108,2022-04-18,"mid","mean",12.2465277777778
"1172",2022,4,16,108,2022-04-18,"mid","max",22.8
"1173",2022,4,16,108,2022-04-18,"mid","min",6.8
"1174",2022,4,16,109,2022-04-19,"high","mean",15.3611111111111
"1175",2022,4,16,109,2022-04-19,"high","max",26.5
"1176",2022,4,16,109,2022-04-19,"high","min",11.2
"1177",2022,4,16,109,2022-04-19,"mid","mean",12.9284722222222
"1178",2022,4,16,109,2022-04-19,"mid","max",22.1
"1179",2022,4,16,109,2022-04-19,"mid","min",11.2
"1180",2022,4,16,110,2022-04-20,"high","mean",14.7958333333333
"1181",2022,4,16,110,2022-04-20,"high","max",30.8
"1182",2022,4,16,110,2022-04-20,"high","min",7.7
"1183",2022,4,16,110,2022-04-20,"mid","mean",14.0666666666667
"1184",2022,4,16,110,2022-04-20,"mid","max",34.4
"1185",2022,4,16,110,2022-04-20,"mid","min",8.8
"1186",2022,4,16,111,2022-04-21,"high","mean",14.3375
"1187",2022,4,16,111,2022-04-21,"high","max",27.3
"1188",2022,4,16,111,2022-04-21,"high","min",10.3
"1189",2022,4,16,111,2022-04-21,"mid","mean",12.9041666666667
"1190",2022,4,16,111,2022-04-21,"mid","max",26.7
"1191",2022,4,16,111,2022-04-21,"mid","min",10.6
"1192",2022,4,16,112,2022-04-22,"high","mean",15.0375
"1193",2022,4,16,112,2022-04-22,"high","max",29.3
"1194",2022,4,16,112,2022-04-22,"high","min",10.6
"1195",2022,4,16,112,2022-04-22,"mid","mean",14.1652777777778
"1196",2022,4,16,112,2022-04-22,"mid","max",33.1
"1197",2022,4,16,112,2022-04-22,"mid","min",11
"1198",2022,4,17,113,2022-04-23,"high","mean",16.2972222222222
"1199",2022,4,17,113,2022-04-23,"high","max",28.5
"1200",2022,4,17,113,2022-04-23,"high","min",11.5
"1201",2022,4,17,113,2022-04-23,"mid","mean",16.1319444444444
"1202",2022,4,17,113,2022-04-23,"mid","max",34
"1203",2022,4,17,113,2022-04-23,"mid","min",11.8
"1204",2022,4,17,114,2022-04-24,"high","mean",16.2527777777778
"1205",2022,4,17,114,2022-04-24,"high","max",28.7
"1206",2022,4,17,114,2022-04-24,"high","min",9.9
"1207",2022,4,17,114,2022-04-24,"mid","mean",16.0194444444444
"1208",2022,4,17,114,2022-04-24,"mid","max",32.2
"1209",2022,4,17,114,2022-04-24,"mid","min",11.7
"1210",2022,4,17,115,2022-04-25,"high","mean",16.5694444444444
"1211",2022,4,17,115,2022-04-25,"high","max",30.3
"1212",2022,4,17,115,2022-04-25,"high","min",8.9
"1213",2022,4,17,115,2022-04-25,"mid","mean",15.7777777777778
"1214",2022,4,17,115,2022-04-25,"mid","max",31.6
"1215",2022,4,17,115,2022-04-25,"mid","min",12.4
"1216",2022,4,17,116,2022-04-26,"high","mean",15.4694444444444
"1217",2022,4,17,116,2022-04-26,"high","max",26.9
"1218",2022,4,17,116,2022-04-26,"high","min",8.6
"1219",2022,4,17,116,2022-04-26,"mid","mean",15.0486111111111
"1220",2022,4,17,116,2022-04-26,"mid","max",27.4
"1221",2022,4,17,116,2022-04-26,"mid","min",12.5
"1222",2022,4,17,117,2022-04-27,"high","mean",14.6756944444444
"1223",2022,4,17,117,2022-04-27,"high","max",26.2
"1224",2022,4,17,117,2022-04-27,"high","min",7.8
"1225",2022,4,17,117,2022-04-27,"mid","mean",13.6666666666667
"1226",2022,4,17,117,2022-04-27,"mid","max",24.1
"1227",2022,4,17,117,2022-04-27,"mid","min",11.4
"1228",2022,4,17,118,2022-04-28,"high","mean",14.6611111111111
"1229",2022,4,17,118,2022-04-28,"high","max",26.5
"1230",2022,4,17,118,2022-04-28,"high","min",8.1
"1231",2022,4,17,118,2022-04-28,"mid","mean",13.5680555555556
"1232",2022,4,17,118,2022-04-28,"mid","max",24.2
"1233",2022,4,17,118,2022-04-28,"mid","min",8.7
"1234",2022,4,17,119,2022-04-29,"high","mean",14.4347222222222
"1235",2022,4,17,119,2022-04-29,"high","max",27.1
"1236",2022,4,17,119,2022-04-29,"high","min",5.8
"1237",2022,4,17,119,2022-04-29,"mid","mean",12.7513888888889
"1238",2022,4,17,119,2022-04-29,"mid","max",20
"1239",2022,4,17,119,2022-04-29,"mid","min",7.4
"1240",2022,4,18,120,2022-04-30,"high","mean",14.7479166666667
"1241",2022,4,18,120,2022-04-30,"high","max",27.9
"1242",2022,4,18,120,2022-04-30,"high","min",7.5
"1243",2022,4,18,120,2022-04-30,"mid","mean",12.4590277777778
"1244",2022,4,18,120,2022-04-30,"mid","max",16.5
"1245",2022,4,18,120,2022-04-30,"mid","min",8.7
"1246",2022,5,18,121,2022-05-01,"high","mean",13.7625
"1247",2022,5,18,121,2022-05-01,"high","max",23.7
"1248",2022,5,18,121,2022-05-01,"high","min",8.5
"1249",2022,5,18,121,2022-05-01,"mid","mean",12.3944444444444
"1250",2022,5,18,121,2022-05-01,"mid","max",17.8
"1251",2022,5,18,121,2022-05-01,"mid","min",8.9
"1252",2022,5,18,122,2022-05-02,"high","mean",14.0402777777778
"1253",2022,5,18,122,2022-05-02,"high","max",23.2
"1254",2022,5,18,122,2022-05-02,"high","min",8.4
"1255",2022,5,18,122,2022-05-02,"mid","mean",13.0604166666667
"1256",2022,5,18,122,2022-05-02,"mid","max",20.2
"1257",2022,5,18,122,2022-05-02,"mid","min",9.1
"1258",2022,5,18,123,2022-05-03,"high","mean",13.4763888888889
"1259",2022,5,18,123,2022-05-03,"high","max",26.3
"1260",2022,5,18,123,2022-05-03,"high","min",6.2
"1261",2022,5,18,123,2022-05-03,"mid","mean",12.8958333333333
"1262",2022,5,18,123,2022-05-03,"mid","max",24.1
"1263",2022,5,18,123,2022-05-03,"mid","min",7.8
"1264",2022,5,18,124,2022-05-04,"high","mean",13.9354166666667
"1265",2022,5,18,124,2022-05-04,"high","max",26.9
"1266",2022,5,18,124,2022-05-04,"high","min",7.7
"1267",2022,5,18,124,2022-05-04,"mid","mean",13.3368055555556
"1268",2022,5,18,124,2022-05-04,"mid","max",27.8
"1269",2022,5,18,124,2022-05-04,"mid","min",9.3
"1270",2022,5,18,125,2022-05-05,"high","mean",15.0777777777778
"1271",2022,5,18,125,2022-05-05,"high","max",29.4
"1272",2022,5,18,125,2022-05-05,"high","min",9.9
"1273",2022,5,18,125,2022-05-05,"mid","mean",13.9055555555556
"1274",2022,5,18,125,2022-05-05,"mid","max",29.5
"1275",2022,5,18,125,2022-05-05,"mid","min",10.9
"1276",2022,5,18,126,2022-05-06,"high","mean",16.8833333333333
"1277",2022,5,18,126,2022-05-06,"high","max",35.1
"1278",2022,5,18,126,2022-05-06,"high","min",10.8
"1279",2022,5,18,126,2022-05-06,"mid","mean",14.74375
"1280",2022,5,18,126,2022-05-06,"mid","max",33.9
"1281",2022,5,18,126,2022-05-06,"mid","min",10.9
"1282",2022,5,19,127,2022-05-07,"high","mean",15.71875
"1283",2022,5,19,127,2022-05-07,"high","max",26.3
"1284",2022,5,19,127,2022-05-07,"high","min",10.2
"1285",2022,5,19,127,2022-05-07,"mid","mean",15.3666666666667
"1286",2022,5,19,127,2022-05-07,"mid","max",31.6
"1287",2022,5,19,127,2022-05-07,"mid","min",11.3
"1288",2022,5,19,128,2022-05-08,"high","mean",15.5784722222222
"1289",2022,5,19,128,2022-05-08,"high","max",29.6
"1290",2022,5,19,128,2022-05-08,"high","min",10.7
"1291",2022,5,19,128,2022-05-08,"mid","mean",14.1145833333333
"1292",2022,5,19,128,2022-05-08,"mid","max",31.4
"1293",2022,5,19,128,2022-05-08,"mid","min",11.2
"1294",2022,5,19,129,2022-05-09,"high","mean",16.9048611111111
"1295",2022,5,19,129,2022-05-09,"high","max",31.4
"1296",2022,5,19,129,2022-05-09,"high","min",9.7
"1297",2022,5,19,129,2022-05-09,"mid","mean",15.0340277777778
"1298",2022,5,19,129,2022-05-09,"mid","max",33.9
"1299",2022,5,19,129,2022-05-09,"mid","min",11.6
"1300",2022,5,19,130,2022-05-10,"high","mean",15.8222222222222
"1301",2022,5,19,130,2022-05-10,"high","max",28.6
"1302",2022,5,19,130,2022-05-10,"high","min",7.2
"1303",2022,5,19,130,2022-05-10,"mid","mean",15.7347222222222
"1304",2022,5,19,130,2022-05-10,"mid","max",32.3
"1305",2022,5,19,130,2022-05-10,"mid","min",11.6
"1306",2022,5,19,131,2022-05-11,"high","mean",15.525
"1307",2022,5,19,131,2022-05-11,"high","max",28.3
"1308",2022,5,19,131,2022-05-11,"high","min",7.3
"1309",2022,5,19,131,2022-05-11,"mid","mean",15.3194444444444
"1310",2022,5,19,131,2022-05-11,"mid","max",31.2
"1311",2022,5,19,131,2022-05-11,"mid","min",11
"1312",2022,5,19,132,2022-05-12,"high","mean",15.3715277777778
"1313",2022,5,19,132,2022-05-12,"high","max",29.4
"1314",2022,5,19,132,2022-05-12,"high","min",5.2
"1315",2022,5,19,132,2022-05-12,"mid","mean",14.9833333333333
"1316",2022,5,19,132,2022-05-12,"mid","max",30.6
"1317",2022,5,19,132,2022-05-12,"mid","min",7.7
"1318",2022,5,19,133,2022-05-13,"high","mean",16.9611111111111
"1319",2022,5,19,133,2022-05-13,"high","max",31.4
"1320",2022,5,19,133,2022-05-13,"high","min",7.7
"1321",2022,5,19,133,2022-05-13,"mid","mean",14.83125
"1322",2022,5,19,133,2022-05-13,"mid","max",29.6
"1323",2022,5,19,133,2022-05-13,"mid","min",8.8
"1324",2022,5,20,134,2022-05-14,"high","mean",16.875
"1325",2022,5,20,134,2022-05-14,"high","max",30.4
"1326",2022,5,20,134,2022-05-14,"high","min",10.6
"1327",2022,5,20,134,2022-05-14,"mid","mean",14.3979166666667
"1328",2022,5,20,134,2022-05-14,"mid","max",21.6
"1329",2022,5,20,134,2022-05-14,"mid","min",11.3
"1330",2022,5,20,135,2022-05-15,"high","mean",16.0236111111111
"1331",2022,5,20,135,2022-05-15,"high","max",28.5
"1332",2022,5,20,135,2022-05-15,"high","min",10.8
"1333",2022,5,20,135,2022-05-15,"mid","mean",14.0638888888889
"1334",2022,5,20,135,2022-05-15,"mid","max",15.8
"1335",2022,5,20,135,2022-05-15,"mid","min",11.3
"1336",2022,5,20,136,2022-05-16,"high","mean",16.2881944444444
"1337",2022,5,20,136,2022-05-16,"high","max",28.8
"1338",2022,5,20,136,2022-05-16,"high","min",10.9
"1339",2022,5,20,136,2022-05-16,"mid","mean",14.2076388888889
"1340",2022,5,20,136,2022-05-16,"mid","max",16.6
"1341",2022,5,20,136,2022-05-16,"mid","min",11.6
"1342",2022,5,20,137,2022-05-17,"high","mean",14.2111111111111
"1343",2022,5,20,137,2022-05-17,"high","max",25.9
"1344",2022,5,20,137,2022-05-17,"high","min",8.4
"1345",2022,5,20,137,2022-05-17,"mid","mean",13.1416666666667
"1346",2022,5,20,137,2022-05-17,"mid","max",19.2
"1347",2022,5,20,137,2022-05-17,"mid","min",9.3
"1348",2022,5,20,138,2022-05-18,"high","mean",14.7958333333333
"1349",2022,5,20,138,2022-05-18,"high","max",28.9
"1350",2022,5,20,138,2022-05-18,"high","min",8.9
"1351",2022,5,20,138,2022-05-18,"mid","mean",13.7166666666667
"1352",2022,5,20,138,2022-05-18,"mid","max",28.7
"1353",2022,5,20,138,2022-05-18,"mid","min",10.6
"1354",2022,5,20,139,2022-05-19,"high","mean",15.0951388888889
"1355",2022,5,20,139,2022-05-19,"high","max",30.3
"1356",2022,5,20,139,2022-05-19,"high","min",9.6
"1357",2022,5,20,139,2022-05-19,"mid","mean",14.7895833333333
"1358",2022,5,20,139,2022-05-19,"mid","max",34.1
"1359",2022,5,20,139,2022-05-19,"mid","min",10.3
"1360",2022,5,20,140,2022-05-20,"high","mean",14.45625
"1361",2022,5,20,140,2022-05-20,"high","max",29.2
"1362",2022,5,20,140,2022-05-20,"high","min",8.3
"1363",2022,5,20,140,2022-05-20,"mid","mean",14.30625
"1364",2022,5,20,140,2022-05-20,"mid","max",32.1
"1365",2022,5,20,140,2022-05-20,"mid","min",10.5
"1366",2022,5,21,141,2022-05-21,"high","mean",15.5319444444444
"1367",2022,5,21,141,2022-05-21,"high","max",29.8
"1368",2022,5,21,141,2022-05-21,"high","min",9.3
"1369",2022,5,21,141,2022-05-21,"mid","mean",15.5854166666667
"1370",2022,5,21,141,2022-05-21,"mid","max",35.9
"1371",2022,5,21,141,2022-05-21,"mid","min",10.9
"1372",2022,5,21,142,2022-05-22,"high","mean",15.56875
"1373",2022,5,21,142,2022-05-22,"high","max",31.3
"1374",2022,5,21,142,2022-05-22,"high","min",9.7
"1375",2022,5,21,142,2022-05-22,"mid","mean",14.7993055555556
"1376",2022,5,21,142,2022-05-22,"mid","max",33.4
"1377",2022,5,21,142,2022-05-22,"mid","min",10.4
"1378",2022,5,21,143,2022-05-23,"high","mean",15.9972222222222
"1379",2022,5,21,143,2022-05-23,"high","max",32.3
"1380",2022,5,21,143,2022-05-23,"high","min",8.8
"1381",2022,5,21,143,2022-05-23,"mid","mean",14.7076388888889
