------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 043D 6E00 9A5A 04
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 25106
time diff [logger-smartphone](sec), -19
lat, 36.621374
long, -121.903993
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2023-08-08 04:38:00,13.2
2023-08-08 04:48:00,13.2
2023-08-08 04:58:00,13.1
2023-08-08 05:08:00,13.1
2023-08-08 05:18:00,13.1
2023-08-08 05:28:00,13.1
2023-08-08 05:38:00,13.1
2023-08-08 05:48:00,13.1
2023-08-08 05:58:00,13.0
2023-08-08 06:08:00,13.1
2023-08-08 06:18:00,13.1
2023-08-08 06:28:00,13.1
2023-08-08 06:38:00,13.0
2023-08-08 06:48:00,13.0
2023-08-08 06:58:00,13.0
2023-08-08 07:08:00,13.1
2023-08-08 07:18:00,13.0
2023-08-08 07:28:00,13.0
2023-08-08 07:38:00,13.0
2023-08-08 07:48:00,12.9
2023-08-08 07:58:00,12.9
2023-08-08 08:08:00,12.8
2023-08-08 08:18:00,12.9
2023-08-08 08:28:00,12.8
2023-08-08 08:38:00,12.8
2023-08-08 08:48:00,12.7
2023-08-08 08:58:00,12.8
2023-08-08 09:08:00,12.7
2023-08-08 09:18:00,12.7
2023-08-08 09:28:00,12.7
2023-08-08 09:38:00,12.7
2023-08-08 09:48:00,12.6
2023-08-08 09:58:00,12.5
2023-08-08 10:08:00,12.6
2023-08-08 10:18:00,12.6
2023-08-08 10:28:00,12.8
2023-08-08 10:38:00,12.8
2023-08-08 10:48:00,12.8
2023-08-08 10:58:00,12.8
2023-08-08 11:08:00,12.8
2023-08-08 11:18:00,12.9
2023-08-08 11:28:00,13.0
2023-08-08 11:38:00,12.8
2023-08-08 11:48:00,12.8
2023-08-08 11:58:00,12.7
2023-08-08 12:08:00,12.7
2023-08-08 12:18:00,12.7
2023-08-08 12:28:00,12.6
2023-08-08 12:38:00,12.5
2023-08-08 12:48:00,12.6
2023-08-08 12:58:00,12.6
2023-08-08 13:08:00,12.5
2023-08-08 13:18:00,12.5
2023-08-08 13:28:00,12.5
2023-08-08 13:38:00,12.5
2023-08-08 13:48:00,12.4
2023-08-08 13:58:00,12.4
2023-08-08 14:08:00,12.5
2023-08-08 14:18:00,12.4
2023-08-08 14:28:00,12.5
2023-08-08 14:38:00,12.6
2023-08-08 14:48:00,12.8
2023-08-08 14:58:00,13.0
2023-08-08 15:08:00,13.5
2023-08-08 15:18:00,14.1
2023-08-08 15:28:00,14.4
2023-08-08 15:38:00,14.7
2023-08-08 15:48:00,15.4
2023-08-08 15:58:00,17.2
2023-08-08 16:08:00,18.4
2023-08-08 16:18:00,18.2
2023-08-08 16:28:00,18.2
2023-08-08 16:38:00,19.9
2023-08-08 16:48:00,21.1
2023-08-08 16:58:00,20.9
2023-08-08 17:08:00,21.7
2023-08-08 17:18:00,22.0
2023-08-08 17:28:00,21.4
2023-08-08 17:38:00,23.7
2023-08-08 17:48:00,25.0
2023-08-08 17:58:00,24.8
2023-08-08 18:08:00,25.3
2023-08-08 18:18:00,24.8
2023-08-08 18:28:00,24.4
2023-08-08 18:38:00,24.2
2023-08-08 18:48:00,22.2
2023-08-08 18:58:00,19.7
2023-08-08 19:08:00,18.7
2023-08-08 19:18:00,18.2
2023-08-08 19:28:00,16.9
2023-08-08 19:38:00,16.3
2023-08-08 19:48:00,15.9
2023-08-08 19:58:00,15.6
2023-08-08 20:08:00,15.4
2023-08-08 20:18:00,15.2
2023-08-08 20:28:00,15.1
2023-08-08 20:38:00,15.0
2023-08-08 20:48:00,14.9
2023-08-08 20:58:00,14.9
2023-08-08 21:08:00,14.9
2023-08-08 21:18:00,14.8
2023-08-08 21:28:00,14.7
2023-08-08 21:38:00,14.6
2023-08-08 21:48:00,14.5
2023-08-08 21:58:00,14.3
2023-08-08 22:08:00,14.2
2023-08-08 22:18:00,14.0
2023-08-08 22:28:00,14.0
2023-08-08 22:38:00,14.0
2023-08-08 22:48:00,13.8
2023-08-08 22:58:00,13.8
2023-08-08 23:08:00,13.7
2023-08-08 23:18:00,13.8
2023-08-08 23:28:00,13.8
2023-08-08 23:38:00,13.7
2023-08-08 23:48:00,13.8
2023-08-08 23:58:00,13.8
2023-08-09 00:08:00,13.8
2023-08-09 00:18:00,13.6
2023-08-09 00:28:00,13.7
2023-08-09 00:38:00,13.7
2023-08-09 00:48:00,13.7
2023-08-09 00:58:00,13.6
2023-08-09 01:08:00,13.6
2023-08-09 01:18:00,13.6
2023-08-09 01:28:00,13.6
2023-08-09 01:38:00,13.5
2023-08-09 01:48:00,13.6
2023-08-09 01:58:00,13.5
2023-08-09 02:08:00,13.6
2023-08-09 02:18:00,13.5
2023-08-09 02:28:00,13.5
2023-08-09 02:38:00,13.5
2023-08-09 02:48:00,13.5
2023-08-09 02:58:00,13.5
2023-08-09 03:08:00,13.4
2023-08-09 03:18:00,13.4
2023-08-09 03:28:00,13.4
2023-08-09 03:38:00,13.3
2023-08-09 03:48:00,13.3
2023-08-09 03:58:00,13.2
2023-08-09 04:08:00,13.3
2023-08-09 04:18:00,13.5
2023-08-09 04:28:00,13.7
2023-08-09 04:38:00,13.8
2023-08-09 04:48:00,14.0
2023-08-09 04:58:00,14.0
2023-08-09 05:08:00,14.0
2023-08-09 05:18:00,14.1
2023-08-09 05:28:00,14.1
2023-08-09 05:38:00,14.2
2023-08-09 05:48:00,14.2
2023-08-09 05:58:00,14.2
2023-08-09 06:08:00,14.3
2023-08-09 06:18:00,14.4
2023-08-09 06:28:00,14.4
2023-08-09 06:38:00,14.4
2023-08-09 06:48:00,14.4
2023-08-09 06:58:00,14.4
2023-08-09 07:08:00,14.5
2023-08-09 07:18:00,14.5
2023-08-09 07:28:00,14.5
2023-08-09 07:38:00,14.5
2023-08-09 07:48:00,14.6
2023-08-09 07:58:00,14.6
2023-08-09 08:08:00,14.6
2023-08-09 08:18:00,14.6
2023-08-09 08:28:00,14.6
2023-08-09 08:38:00,14.5
2023-08-09 08:48:00,14.5
2023-08-09 08:58:00,14.5
2023-08-09 09:08:00,14.4
2023-08-09 09:18:00,14.4
2023-08-09 09:28:00,14.4
2023-08-09 09:38:00,14.2
2023-08-09 09:48:00,14.3
2023-08-09 09:58:00,14.2
2023-08-09 10:08:00,14.3
2023-08-09 10:18:00,14.2
2023-08-09 10:28:00,14.2
2023-08-09 10:38:00,14.2
2023-08-09 10:48:00,14.2
2023-08-09 10:58:00,14.1
2023-08-09 11:08:00,14.2
2023-08-09 11:18:00,14.2
2023-08-09 11:28:00,14.1
2023-08-09 11:38:00,14.0
2023-08-09 11:48:00,13.7
2023-08-09 11:58:00,13.6
2023-08-09 12:08:00,13.5
2023-08-09 12:18:00,13.5
2023-08-09 12:28:00,13.5
2023-08-09 12:38:00,13.5
2023-08-09 12:48:00,13.5
2023-08-09 12:58:00,13.6
2023-08-09 13:08:00,13.6
2023-08-09 13:18:00,13.6
2023-08-09 13:28:00,13.6
2023-08-09 13:38:00,13.6
2023-08-09 13:48:00,13.6
2023-08-09 13:58:00,13.7
2023-08-09 14:08:00,13.7
2023-08-09 14:18:00,13.6
2023-08-09 14:28:00,13.7
2023-08-09 14:38:00,13.7
2023-08-09 14:48:00,13.8
2023-08-09 14:58:00,13.7
2023-08-09 15:08:00,13.8
2023-08-09 15:18:00,13.8
2023-08-09 15:28:00,13.8
2023-08-09 15:38:00,13.8
2023-08-09 15:48:00,13.9
2023-08-09 15:58:00,13.9
2023-08-09 16:08:00,14.0
2023-08-09 16:18:00,14.2
2023-08-09 16:28:00,14.2
2023-08-09 16:38:00,14.3
2023-08-09 16:48:00,14.6
2023-08-09 16:58:00,14.7
2023-08-09 17:08:00,15.3
2023-08-09 17:18:00,15.8
2023-08-09 17:28:00,16.0
2023-08-09 17:38:00,16.1
2023-08-09 17:48:00,16.4
2023-08-09 17:58:00,16.7
2023-08-09 18:08:00,16.2
2023-08-09 18:18:00,16.7
2023-08-09 18:28:00,16.9
2023-08-09 18:38:00,17.2
2023-08-09 18:48:00,17.3
2023-08-09 18:58:00,17.4
2023-08-09 19:08:00,17.9
2023-08-09 19:18:00,17.4
2023-08-09 19:28:00,16.8
2023-08-09 19:38:00,17.0
2023-08-09 19:48:00,17.4
2023-08-09 19:58:00,16.9
2023-08-09 20:08:00,16.9
2023-08-09 20:18:00,17.2
2023-08-09 20:28:00,17.2
2023-08-09 20:38:00,17.2
2023-08-09 20:48:00,17.3
2023-08-09 20:58:00,17.3
2023-08-09 21:08:00,17.2
2023-08-09 21:18:00,17.1
2023-08-09 21:28:00,17.1
2023-08-09 21:38:00,17.0
2023-08-09 21:48:00,16.9
2023-08-09 21:58:00,16.8
2023-08-09 22:08:00,16.7
2023-08-09 22:18:00,16.4
2023-08-09 22:28:00,16.1
2023-08-09 22:38:00,15.9
2023-08-09 22:48:00,15.7
2023-08-09 22:58:00,15.5
2023-08-09 23:08:00,15.2
2023-08-09 23:18:00,15.0
2023-08-09 23:28:00,14.9
2023-08-09 23:38:00,14.9
2023-08-09 23:48:00,14.7
2023-08-09 23:58:00,14.5
2023-08-10 00:08:00,14.4
2023-08-10 00:18:00,14.2
2023-08-10 00:28:00,14.2
2023-08-10 00:38:00,14.2
